title,location,price,bedroom,bathroom,area,year_contruction,maintenance,housing_type,operation_type,date_pub,url,price_clean,area_clean,bedroom_clean,bathroom_clean,cost_score,city,district,safety_score,services_score,final_score,latitude,longitude,osm_data
Apartamento en alquiler en Urb Confraternidad,"Urb Confraternidad, Provincia de Lima, Provincia de Lima ",USD650,1 dormitorio,1 baño,55 m²,2018.0,S/.405,Apartamento,Alquiler,18 jul. 2022 - Publicado por joresco real estate,https://www.properati.com.pe/detalle/14032-32-6fc0-5b8a400549a1-541e04c-8adf-49cf,2405.0,55.0,1,1,9.993434343434345,Provincia de Lima,Urb Confraternidad,3,5.32,6.3,-12.0002116,-76.8330796,"Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Piura,"Piura, Piura, Piura ","S/.1,900",1 dormitorio,1 baño,34 m²,2021.0,S/.110,Apartamento,Alquiler,23 mar. 2023 - Publicado por GET HOUSE S.A.C.,https://www.properati.com.pe/detalle/14032-32-ecf1-4265c968f6d0-166d4ed8-a137-4168,1900.0,34.0,1,1,9.991609256315138,Piura,Piura,3,5.5600000000000005,6.3,-5.1971376,-80.6267237,"Piura, Perú"
Apartamento en alquiler en Arenales,"Arenales, Arequipa, Arequipa ","S/.1,600",1 dormitorio,1 baño,38 m²,2018.0,S/.130,Apartamento,Alquiler,30 ene. 2023 - Publicado por REMAX FAMILY,https://www.properati.com.pe/detalle/14032-32-48ea-f3d1b8e62200-5246e7c7-8581-4766,1600.0,38.0,1,1,9.99367788841473,Arequipa,Arenales,3,5.32,6.3,-16.4157031,-71.5163895,"Arenales, El Moral, José Luis Bustamante y Rivero, Arequipa, 04006, Perú"
Apartamento en alquiler en Ah. Upis Ciudad De Lima,"Ah. Upis Ciudad De Lima, Comas, Lima, Lima ",S/.550,1 dormitorio,1 baño,40 m²,2019.0,,Apartamento,Alquiler,19 mar. 2023 - Publicado por Remax Integrity,https://www.properati.com.pe/detalle/14032-32-1f79-a6690fe2f538-4715c793-bd51-4f08,550.0,40.0,1,1,9.997935435435435,Lima,Comas,3,5.4,6.3,-11.9573015,-77.049757,"Comas, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Siglo Xx,"Ur. Siglo Xx, El Tambo, Huancayo, Junín ","S/.1,650",2 dormitorios,2 baños,100 m²,1998.0,S/.50,Apartamento,Alquiler,4 feb. 2023 - Publicado por Inmobiliaria Casas y Mas,https://www.properati.com.pe/detalle/14032-32-85ab-db12aec5f923-ce7fe36e-a035-40e6,1650.0,100.0,2,2,9.997522522522525,Huancayo,El Tambo,3,5.52,6.3,-12.1251343,-77.0271375,"El Tambo, 720, Avenida La Paz, Armendariz, Miraflores, Lima, Lima Metropolitana, Lima, 15074, Perú"
Habitación en alquiler en Ur. La Perla,"Ur. La Perla, La Perla, Callao, Callao ",S/.500,1 dormitorio,1 baño,30 m²,2022.0,,Habitación,Alquiler,9 feb. 2023 - Publicado por DOMUS REAL ESTATE ,https://www.properati.com.pe/detalle/14032-32-a83f-49ccaf0c9f1e-8fdb2b0-a92b-120d,500.0,30.0,1,1,9.997497497497497,Callao,La Perla,3,5.64,6.3,-10.9995361,-77.0085535,"La Perla, Paccho, Huaura, Lima, Perú"
Apartamento en alquiler en Urb las Gardenias Etapa 1,"Urb las Gardenias Etapa 1, Provincia de Lima, Provincia de Lima ","S/.1,200",1 dormitorio,1 baño,30 m²,2020.0,S/.1,Apartamento,Alquiler,26 abr. 2022 - Publicado por NNK PERU SAC,https://www.properati.com.pe/detalle/14032-32-8a4a-aea4db3fca4e-7269c3d2-b989-4b19,1200.0,30.0,1,1,9.993993993993994,Provincia de Lima,Urb las Gardenias Etapa 1,3,5.48,6.3,-11.9806539,-77.0878602,"1, Las Gardenias, Urbanización Virgen del Rosario ll Etapa, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15109, Perú"
Apartamento en alquiler en Los Frutales,"Los Frutales, Arequipa, Arequipa, Arequipa ","S/.2,000",1 dormitorio,1 baño,71 m²,2020.0,S/.238,Apartamento,Alquiler,"Hace 2 semanas, 5 días - Publicado por INHOGAR J & B CONSTRUCTORA INMOBILIARIA",https://www.properati.com.pe/detalle/14032-32-afa8-d7c0410c0881-a50679bc-a31f-4403,2000.0,71.0,1,1,9.99577041830563,Arequipa,Arequipa,3,5.48,6.3,-12.1850039,-77.0105904,"Arequipa, Navidad de Villa, Sarita Colonia, Chorrillos, Lima, Lima Metropolitana, Lima, 15066, Perú"
Apartamento en alquiler en La Calera De La Merced,"La Calera De La Merced, Provincia de Lima, Provincia de Lima ","S/.1,950",1 dormitorio,1 baño,45 m²,2022.0,S/.250,Apartamento,Alquiler,5 oct. 2022 - Publicado por ANA MARIA CECILIA ARTEAGA RODRIGUEZ,https://www.properati.com.pe/detalle/14032-32-8e9e-54bae35cafb0-b9e9fef-b067-41d1,1950.0,45.0,1,1,9.993493493493494,Provincia de Lima,La Calera De La Merced,3,5.64,6.3,-12.1141932,-77.0016979,"La Calera de la Merced, Vipep, Surquillo, Lima, Lima Metropolitana, Lima, 15038, Perú"
Casa en alquiler en Bellavista,"Bellavista, Callao, Callao ","USD1,300",4 dormitorios,2 baños,200 m²,1978.0,S/.1,Casa,Alquiler,7 feb. 2023 - Publicado por AP ASOCIADOS  INMOBILIARIA,https://www.properati.com.pe/detalle/14032-32-f12e-8479e8826f22-ea075fce-8eba-4c61,4810.0,200.0,4,2,9.99638888888889,Callao,Bellavista,3,5.719999999999999,6.3,-12.0597362,-77.1111612,"Bellavista, Callao, Perú"
Finca en alquiler en Tarata,"Tarata, Tarata, Tacna ","USD1,820",2 dormitorios,2 baños,80 m²,,,Finca,Alquiler,17 oct. 2022 - Publicado por MAS PROPERTIES,https://www.properati.com.pe/detalle/14032-32-e76d-d40a944ecf-a2cf456f-9dbc-3c99,6734.0,80.0,2,2,9.987361111111111,Tarata,Tarata,3,4.879999999999999,6.2,-17.4747154,-70.0320713,"Tarata, Tacna, 23200, Perú"
Apartamento en alquiler en Chiclayo,"Chiclayo, Chiclayo, Lambayeque ","S/.1,800",2 dormitorios,2 baños,120 m²,,,Apartamento,Alquiler,11 ene. 2023 - Publicado por Lula Botey Inmobiliaria,https://www.properati.com.pe/detalle/14032-32-a739-716f5245544f-7a369613-96d4-339f,1800.0,120.0,2,2,9.997747747747749,Chiclayo,Chiclayo,3,4.879999999999999,6.2,-6.7716146,-79.8387175,"Chiclayo, Lambayeque, Perú"
Apartamento en alquiler en Country Club,"Country Club, Provincia de Lima, Provincia de Lima ","USD1,350",2 dormitorios,2 baños,130 m²,,,Apartamento,Alquiler,25 ago. 2022 - Publicado por Isotta Lima Space,https://www.properati.com.pe/detalle/14032-32-8ee3-bba1de16b826-fe33ba3-899c-4bce,4995.0,130.0,2,2,9.99423076923077,Provincia de Lima,Country Club,3,4.879999999999999,6.2,-12.1032336,-77.0535104,"Country Club, San Isidro, Lima, Lima Metropolitana, Lima, 15076, Perú"
Apartamento en alquiler en Ur. Orrantia Del Mar,"Ur. Orrantia Del Mar, San Isidro, Lima, Lima ",USD650,1 dormitorio,1 baño,,,,Apartamento,Alquiler,"Hace 2 semanas, 1 día - Publicado por Esther Delgado",https://www.properati.com.pe/detalle/14032-32-32f9-7565c00a91f5-a8d9545c-8157-38a8,2405.0,,1,1,5.0,Lima,San Isidro,9,3.08,6.2,-12.0989209,-77.0346439,"San Isidro, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Santa Cruz,"Santa Cruz, Urb Santa Cruz, Provincia de Lima, Provincia de Lima ","USD1,350",2 dormitorios,2 baños,115 m²,,S/.620,Apartamento,Alquiler,26 ago. 2021 - Publicado por Isotta Lima Space,https://www.properati.com.pe/detalle/14032-32-23a8-8a7646cd4d2a-a804ec2c-a774-4dba,4995.0,115.0,2,2,9.993478260869566,Provincia de Lima,Urb Santa Cruz,3,4.879999999999999,6.2,-11.9055718,-77.0455156,"Parque Villa Santa Cruz, Asociación de Vivienda Villa Santa Cruz, Comas, Lima, Lima Metropolitana, Lima, Perú"
Local Comercial en alquiler en Callería,"Callería, Coronel Portillo, Ucayali ","S/.3,800",2 dormitorios,1 baño,140 m²,2000.0,,Local Comercial,Alquiler,8 feb. 2023 - Publicado por HIIA EIRL,https://www.properati.com.pe/detalle/14032-32-c704-4bcac38d5e8d-a6c62dd3-9a56-3829,3800.0,140.0,2,1,9.995924495924497,Coronel Portillo,Callería,3,4.779999999999999,6.2,-7.8964619,-74.1845474,"Callería, Coronel Portillo, Ucayali, Perú"
Apartamento en alquiler en Urb San Borja,"Urb San Borja, Provincia de Lima, Provincia de Lima ","USD1,200",3 dormitorios,1 baño,64 m²,,,Apartamento,Alquiler,3 set. 2022 - Publicado por GRUPO INKA & ASOCIADOS SRL,https://www.properati.com.pe/detalle/14032-32-2a5-79bd0eef8c81-726d276e-827d-37bd,4440.0,64.0,3,1,9.989583333333334,Provincia de Lima,Urb San Borja,3,4.879999999999999,6.2,-12.1061955,-76.9937295,"Las Begonias, San Borja, Lima, Lima Metropolitana, Lima, 15037, Perú"
Apartamento en alquiler en Provincia de Lima,"Provincia de Lima, Provincia de Lima ","S/.1,490",1 dormitorio,1 baño,44 m²,2017.0,S/.250,Apartamento,Alquiler,18 mar. 2022 - Publicado por A & A Fokus Peru Inmobiliaria,https://www.properati.com.pe/detalle/14032-32-2c1e-b7f94df21cd8-cf17992b-8a5c-4192,1490.0,44.0,1,1,9.99491536991537,Provincia de Lima,,3,5.24,6.2,-12.0459808,-77.0305912,"Lima, Lima Metropolitana, Lima, 15001, Perú"
Casa en alquiler en Pimentel,"Pimentel, Chiclayo, Lambayeque ","S/.3,500",2 dormitorios,2 baños,300 m²,,,Casa,Alquiler,"Hace 2 semanas, 3 días - Publicado por Lula Botey Inmobiliaria",https://www.properati.com.pe/detalle/14032-32-bc8a-abca1b501818-f08a385d-92e1-4a08,3500.0,300.0,2,2,9.998248248248249,Chiclayo,Pimentel,3,4.879999999999999,6.2,-6.8358356,-79.9358318,"Pimentel, Chiclayo, Lambayeque, Perú"
Apartamento en alquiler en Ur. San Eduardo,"Ur. San Eduardo, Chiclayo, Chiclayo, Lambayeque ","S/.2,200",2 dormitorios,2 baños,120 m²,,S/.230,Apartamento,Alquiler,16 mar. 2023 - Publicado por Lula Botey Inmobiliaria,https://www.properati.com.pe/detalle/14032-32-1f40-416116e882f2-a9eeb6f4-b74a-4ade,2200.0,120.0,2,2,9.997247247247246,Chiclayo,Chiclayo,3,4.879999999999999,6.2,-11.9663421,-77.0109992,"Chiclayo, Urbanización Canto Grande, San Juan de Lurigancho, Lima, Lima Metropolitana, Lima, 15423, Perú"
Apartamento en alquiler en Callao,"Callao, Callao, Callao ","S/.1,100",3 dormitorios,1 baño,75 m²,,,Apartamento,Alquiler,9 mar. 2023 - Publicado por RE/MAX Principal pe,https://www.properati.com.pe/detalle/14032-32-5f87-e1ed5bd16c6d-3d680e1b-8b26-4140,1100.0,75.0,3,1,9.997797797797798,Callao,Callao,3,4.879999999999999,6.2,-12.0522626,-77.1391133,"Callao, Lima Metropolitana, Callao, Perú"
Apartamento en alquiler en San Isidro,"San Isidro, Lima, Lima ",USD680,1 dormitorio,1 baño,,,,Apartamento,Alquiler,17 feb. 2023 - Publicado por  Yvonne Marie Claire Larrieu  Bellido ,https://www.properati.com.pe/detalle/14032-32-e737-c7e6ae1b99c0-ccf1809e-b85d-315a,2516.0,,1,1,5.0,Lima,San Isidro,9,3.08,6.2,-12.0989209,-77.0346439,"San Isidro, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Las Acacias,"Las Acacias, Provincia de Lima, Provincia de Lima ",USD650,1 dormitorio,1 baño,130 m²,2012.0,,Apartamento,Alquiler,3 jun. 2022 - Publicado por María  Del Carmen Mesones Villacorta,https://www.properati.com.pe/detalle/14032-32-4294-b4743415b9db-59868097-bc98-3b13,2405.0,130.0,1,1,9.997222222222222,Provincia de Lima,Las Acacias,3,4.84,6.2,-11.9108416,-77.0437248,"Las Acacias, Asociación de Vivienda Villa Santa Cruz, Comas, Lima, Lima Metropolitana, Lima, 15313, Perú"
Apartamento en alquiler en Ica,"Ica, Ica, Ica ","S/.1,550",2 dormitorios,2 baños,84 m²,,,Apartamento,Alquiler,"Hace 4 días, 20 horas - Publicado por RC HOUSE REAL ESTATE S.A.C.",https://www.properati.com.pe/detalle/14032-32-5475-608d84ba5c3b-312e06cd-b19c-47b5,1550.0,84.0,2,2,9.997229372229372,Ica,Ica,3,4.879999999999999,6.2,-14.0640967,-75.7290915,"Ica, Perú"
Apartamento en alquiler en Coronel Portillo,"Coronel Portillo, Ucayali ","S/.1,300",2 dormitorios,2 baños,80 m²,,,Apartamento,Alquiler,29 ago. 2022 - Publicado por Area Corporativa SAC,https://www.properati.com.pe/detalle/14032-32-2385-7916d542922e-cf6bddd8-a03d-3429,1300.0,80.0,2,2,9.99756006006006,Coronel Portillo,,3,4.879999999999999,6.2,-8.6867272,-73.9320879,"Coronel Portillo, Ucayali, Perú"
Apartamento en alquiler en Ur. Chiclin,"Ur. Chiclin, La Perla, Callao, Callao ","S/.2,500",1 dormitorio,1 baño,41 m²,2017.0,S/.110,Apartamento,Alquiler,"Hace 1 semana, 1 día - Publicado por RE/MAX POWER EXPO",https://www.properati.com.pe/detalle/14032-32-ad1d-785898301fed-9ac796d5-971b-4ce2,2500.0,41.0,1,1,9.990844503039623,Callao,La Perla,3,5.24,6.2,-10.9995361,-77.0085535,"La Perla, Paccho, Huaura, Lima, Perú"
Apartamento en alquiler en Chacarilla-Santa Cruz,"Chacarilla-Santa Cruz, Urb Cercado de Miraflores, Provincia de Lima, Provincia de Lima ",USD950,2 dormitorios,2 baños,84 m²,,S/.300,Apartamento,Alquiler,26 ago. 2021 - Publicado por Isotta Lima Space,https://www.properati.com.pe/detalle/14032-32-63b5-c5fec6e411a4-91dccb10-8789-417a,3515.0,84.0,2,2,9.993716931216932,Provincia de Lima,Urb Cercado de Miraflores,3,4.879999999999999,6.2,-12.0459808,-77.0305912,"Lima, Lima Metropolitana, Lima, 15001, Perú"
Habitación en alquiler en Zona 7-B,"Zona 7-B, Urb San Borja, Provincia de Lima, Provincia de Lima ",S/.800,1 dormitorio,1 baño,20 m²,2012.0,,Habitación,Alquiler,16 jul. 2022 - Publicado por SOCIOS INMOBILIARIOS,https://www.properati.com.pe/detalle/14032-32-f531-9b583d8a4c26-a943112b-9157-411c,800.0,20.0,1,1,9.993993993993994,Provincia de Lima,Urb San Borja,3,4.84,6.2,-12.1102437,-76.9998081,"B, Juan XXIII, San Borja, Lima, Lima Metropolitana, Lima, 15037, Perú"
Apartamento en alquiler en Fundo Conde San Isidro,"Fundo Conde San Isidro, Provincia de Lima, Provincia de Lima ","USD2,000",3 dormitorios,2 baños,1 Medio baño,2003.0,,Apartamento,Alquiler,29 ago. 2022 - Publicado por Ida Rubini Vargas,https://www.properati.com.pe/detalle/14032-32-e8d3-4a0bf908574f-4ec2818c-87c2-31eb,7400.0,1.0,3,2,8.88888888888889,Provincia de Lima,Fundo Conde San Isidro,3,6.82,6.1,-12.0002116,-76.8330796,"Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en El Palomar,"El Palomar, Provincia de Lima, Provincia de Lima ","S/.2,400",2 dormitorios,1 baño,70 m²,1995.0,S/.120,Apartamento,Alquiler,24 ene. 2022 - Publicado por Ana Bay Inmuebles,https://www.properati.com.pe/detalle/14032-32-f7c2-a57c99e2d64e-622ca061-9c0b-42a7,2400.0,70.0,2,1,9.994851994851995,Provincia de Lima,El Palomar,3,4.38,6.1,-12.0958946,-77.0192801,"El Palomar, San Isidro, Lima, Lima Metropolitana, Lima, 15000, Perú"
Apartamento en alquiler en Urb Confraternidad,"Urb Confraternidad, Provincia de Lima, Provincia de Lima ",USD600,1 dormitorio,1 baño,42 m²,2010.0,S/.180,Apartamento,Alquiler,8 nov. 2022 - Publicado por REMAX FENIX,https://www.properati.com.pe/detalle/14032-32-f264-281a655c73f9-e87fc94a-a125-42c5,2220.0,42.0,1,1,9.992063492063492,Provincia de Lima,Urb Confraternidad,3,4.68,6.1,-12.0002116,-76.8330796,"Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Piura,"Piura, Piura, Piura ",USD312,2 dormitorios,1 baño,51 m²,,,Apartamento,Alquiler,3 feb. 2023 - Publicado por REMAX FAMILY,https://www.properati.com.pe/detalle/14032-32-6157-3341c8e9f7b6-11f906a9-8168-4ae2,1154.4,51.0,2,1,9.996601307189543,Piura,Piura,3,3.98,6.0,-5.1971376,-80.6267237,"Piura, Perú"
Apartamento en alquiler en Cajamarca,"Cajamarca, Cajamarca, Cajamarca ",S/.780,2 dormitorios,1 baño,75 m²,,,Apartamento,Alquiler,"Hace 1 semana, 1 día - Publicado por Inmobiliaria SOLÍS",https://www.properati.com.pe/detalle/14032-32-badb-c0dcb52419a3-b958701a-96a7-4311,780.0,75.0,2,1,9.998438438438438,Cajamarca,Cajamarca,3,3.98,6.0,-7.1566682,-78.517306,"Cajamarca, Perú"
Casa en alquiler en Cajamarca,"Cajamarca, Cajamarca, Cajamarca ",S/.950,2 dormitorios,1 baño,146 m²,,,Casa,Alquiler,23 mar. 2023 - Publicado por Inmobiliaria SOLÍS,https://www.properati.com.pe/detalle/14032-32-d0a8-d434256a96dc-f064e523-9554-414d,950.0,146.0,2,1,9.999022995598338,Cajamarca,Cajamarca,3,3.98,6.0,-7.1566682,-78.517306,"Cajamarca, Perú"
Habitación en alquiler en Urb el Carmen,"Urb el Carmen, Provincia de Lima, Provincia de Lima ",S/.600,1 dormitorio,1 baño,14 m²,2000.0,S/.1,Habitación,Alquiler,26 abr. 2022 - Publicado por NNK PERU SAC,https://www.properati.com.pe/detalle/14032-32-cc41-69592bbd68ed-f3f23783-b385-4bca,600.0,14.0,1,1,9.993564993564991,Provincia de Lima,Urb el Carmen,3,3.88,6.0,-12.0002116,-76.8330796,"Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Petit Jean Ocharán,"Petit Jean Ocharán, Urb Cercado de Miraflores, Provincia de Lima, Provincia de Lima ",USD700,1 dormitorio,2 baños,60 m²,,S/.280,Apartamento,Alquiler,25 mar. 2022 - Publicado por Isotta Lima Space,https://www.properati.com.pe/detalle/14032-32-62f1-a3c63539229c-b372b85e-be6e-417c,2590.0,60.0,1,2,9.99351851851852,Provincia de Lima,Urb Cercado de Miraflores,3,3.98,6.0,-12.0459808,-77.0305912,"Lima, Lima Metropolitana, Lima, 15001, Perú"
Apartamento en alquiler en Ur. El Olivar,"Ur. El Olivar, Callao, Callao, Callao ","S/.1,000",2 dormitorios,1 baño,100 m²,1990.0,,Apartamento,Alquiler,7 feb. 2023 - Publicado por Remax Integrity,https://www.properati.com.pe/detalle/14032-32-3f1e-3174905120b1-f050477e-baaa-433a,1000.0,100.0,2,1,9.9984984984985,Callao,Callao,3,3.98,6.0,-12.0522626,-77.1391133,"Callao, Lima Metropolitana, Callao, Perú"
Apartamento en alquiler en Tacna,"Tacna, Tacna ","S/.1,350",2 dormitorios,1 baño,65 m²,,,Apartamento,Alquiler,21 oct. 2022 - Publicado por Azienda,https://www.properati.com.pe/detalle/14032-32-ba51-da7b6edc56cb-99b52441-bd64-3f12,1350.0,65.0,2,1,9.996881496881496,Tacna,,3,3.98,6.0,-18.01386,-70.2511032,"Tacna, Perú"
Apartamento en alquiler en Chiclayo,"Chiclayo, Chiclayo, Lambayeque ","S/.1,750",2 dormitorios,1 baño,88 m²,,,Apartamento,Alquiler,17 mar. 2023 - Publicado por Lula Botey Inmobiliaria,https://www.properati.com.pe/detalle/14032-32-f75a-a1719ce14060-2441077e-a93a-381d,1750.0,88.0,2,1,9.99701405951406,Chiclayo,Chiclayo,3,3.98,6.0,-6.7716146,-79.8387175,"Chiclayo, Lambayeque, Perú"
Apartamento en alquiler en Urb Costa Sur,"Urb Costa Sur, Provincia de Lima, Provincia de Lima ","S/.2,250",1 dormitorio,2 baños,58 m²,,,Apartamento,Alquiler,17 ago. 2022 - Publicado por RE/MAX PRO,https://www.properati.com.pe/detalle/14032-32-b21f-316324697aa5-414bde3d-8767-483f,2250.0,58.0,1,2,9.99417520969245,Provincia de Lima,Urb Costa Sur,3,3.98,6.0,-12.0002116,-76.8330796,"Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Provincia de Lima,"Provincia de Lima, Provincia de Lima ",USD750,2 dormitorios,1 baño,110 m²,,,Apartamento,Alquiler,3 set. 2022 - Publicado por RE/MAX POWER EXPO,https://www.properati.com.pe/detalle/14032-32-9eb1-152591c74bad-70851b14-88c1-4482,2775.0,110.0,2,1,9.99621212121212,Provincia de Lima,,3,3.98,6.0,-12.0459808,-77.0305912,"Lima, Lima Metropolitana, Lima, 15001, Perú"
Apartamento en alquiler en Urb Confraternidad,"Urb Confraternidad, Provincia de Lima, Provincia de Lima ","USD1,000",1 dormitorio,2 baños,91 m²,,S/.400,Apartamento,Alquiler,19 nov. 2021 - Publicado por Isotta Lima Space,https://www.properati.com.pe/detalle/14032-32-24f9-653e4f6756f8-9c2135e6-9344-4327,3700.0,91.0,1,2,9.993894993894994,Provincia de Lima,Urb Confraternidad,3,3.98,6.0,-12.0002116,-76.8330796,"Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. San Eduardo,"Ur. San Eduardo, Chiclayo, Chiclayo, Lambayeque ","S/.1,750",2 dormitorios,1 baño,88 m²,,,Apartamento,Alquiler,16 mar. 2023 - Publicado por Lula Botey Inmobiliaria,https://www.properati.com.pe/detalle/14032-32-9047-c5efd336f427-dd2ccab1-8420-4620,1750.0,88.0,2,1,9.99701405951406,Chiclayo,Chiclayo,3,3.98,6.0,-11.9663421,-77.0109992,"Chiclayo, Urbanización Canto Grande, San Juan de Lurigancho, Lima, Lima Metropolitana, Lima, 15423, Perú"
Oficina en alquiler en Progreso,"Progreso, Urb Cercado de Miraflores, Provincia de Lima, Provincia de Lima ",USD500,1 dormitorio,1 baño,38 m²,2003.0,,Oficina,Alquiler,21 oct. 2022 - Publicado por ONA Soluciones Inmobiliarias,https://www.properati.com.pe/detalle/14032-32-30a6-8ba40beef3a8-a6ceeaf2-9e99-307a,1850.0,38.0,1,1,9.992690058479532,Provincia de Lima,Urb Cercado de Miraflores,3,4.119999999999999,6.0,-12.0459808,-77.0305912,"Lima, Lima Metropolitana, Lima, 15001, Perú"
Apartamento en alquiler en San Miguel de Miraflores,"San Miguel de Miraflores, Urb Cercado de Miraflores, Provincia de Lima, Provincia de Lima ",USD780,2 dormitorios,1 baño,86 m²,,S/.58,Apartamento,Alquiler,3 jun. 2022 - Publicado por Elizabeth Vivanco,https://www.properati.com.pe/detalle/14032-32-c641-ad77ee4cc5f9-4ffb54f0-bbde-5010,2886.0,86.0,2,1,9.994961240310078,Provincia de Lima,Urb Cercado de Miraflores,3,3.98,6.0,-12.0459808,-77.0305912,"Lima, Lima Metropolitana, Lima, 15001, Perú"
Apartamento en alquiler en Res el Pinar,"Res el Pinar, Provincia de Lima, Provincia de Lima ",S/.870,2 dormitorios,1 baño,79 m²,,S/.70,Apartamento,Alquiler,14 may. 2022 - Publicado por RAIZ INMOBILIARIA & MARKETING S.A.C.,https://www.properati.com.pe/detalle/14032-32-e99-5c20ca15a8a7-95de9a0f-9d91-4b74,870.0,79.0,2,1,9.998346447713535,Provincia de Lima,Res el Pinar,3,3.98,6.0,-12.0002116,-76.8330796,"Lima, Lima Metropolitana, Lima, Perú"
Casa en alquiler en Catacaos,"Catacaos, Piura, Piura ",USD260,2 dormitorios,1 baño,120 m²,,,Casa,Alquiler,2 feb. 2023 - Publicado por REMAX FAMILY,https://www.properati.com.pe/detalle/14032-32-bec4-d84f2707c08f-3b1d2884-b3a7-4932,962.0,120.0,2,1,9.998796296296296,Piura,Catacaos,3,3.98,6.0,-5.2654817,-80.6760774,"Catacaos, Piura, 20006, Perú"
